,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
115,"Vidyadhan Intermediate (1st year) Scholarship Program, Telangana 2025",Class 10 passed school students of Telangana,India,30-Jun-2025,"A maximum of ₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-intermediate-1st-year-scholarship-program-telangana', 'Original website': 'https://www.vidyadhan.org/', 'Latest scholarship link': 'https://www.vidyadhan.org/apply'}","Vidyadhan Intermediate Scholarship Program, Telangana 2025 is an initiative by the Sarojini Damodaran Foundation* for Class 10 passed school students of Telangana. The selected students will receive a maximum of ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:Vidyadhan",vidyadhan.telangana@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East
4th Block, Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.telangana@sdfoundationindia.com |
Phone Number:
(+91) 8068333500",https://www.vidyadhan.org/apply,monetary
116,Abdul Kalam Technology Innovation National Fellowship 2025-26,Indian nationals working in engineering profession in public funded institutions,India,30-Jun-2025,"An annual research grant of ₹15,00,000 and other benefits","{'Apply online link': 'https://www.inae.in/research-innovation/abdul-kalam-technology-innovation-national-fellowship/', 'Original website': 'https://www.inae.in/'}","Abdul Kalam Technology Innovation National Fellowship 2025-26 is an opportunity offered by the Indian National Academy of Engineering (INAE) and funded by the Department of Science and Technology (DST) Government of India. The fellowship aims to recognise, encourage and support translational research by Individuals working in various capacities of the engineering profession. A total of 10 selected candidates will receive an annual research grant of ₹15,00,000 and other benefits.Source:Indian National Academy of Engineering (INAE)",inaehq@inae.in,Null,"Indian National Academy of Engineering (INAE)
Ground Floor, Block-II,
Technology Bhavan, New Mehrauli Road,
New Delhi-110 016
Email ID:
inaehq@inae.in
| Phone Number:
(011) 26582475",https://www.inae.in/,mixed
117,"Vidyadhan Intermediate Scholarship Program, Jharkhand 2025",Class 11 and 12 school students of the state,India,30-Jun-2025,"₹10,000 per annum","{'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-intermediate-scholarship-program-jharkhand', 'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org/'}","Vidyadhan Intermediate Scholarship Program, Jharkhand 2025 is an initiative by the Sarojini Damodaran Foundation. The main objective of this scholarship is to support the college education of meritorious students from economically challenged families. The selected students will receive ₹10,000 per annum.Source:Vidyadhan",vidyadhan.jharkhand@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.jharkhand@sdfoundationindia.com
| Phone Number:
(+91) 8068333500",https://www.vidyadhan.org/apply,monetary
118,FAEA Scholarship 2025-26,Class 12 passed and first-year UG students,India,30-Jun-2025,"Tuition fees, maintenance allowance or hostel and mess charges","{'Media Link': 'https://www.buddy4study.com/scholarship/faea-scholarship', 'Others': 'https://www.faeaindia.org/Registration2025/ImportantInstruction.aspx', 'Original website': 'https://www.faeaindia.org/', 'Apply online link': 'https://www.faeaindia.org/', 'Latest scholarship link': 'https://www.faeaindia.org/Adv2025.pdf'}","FAEA Scholarship 2025-26 is an opportunity offered by the Foundation for Academic Excellence and Access (FAEA) to Class 12 passed or first-year undergraduate students pursuing degrees in Arts, Commerce, Science, Engineering, or other technical and professional fields at any Indian institution. The program aims to provide financial assistance to meritorious students for completing their undergraduate studies. A total of 50 selected candidates will receive tuition fees, maintenance allowance or hostel/mess charges and other allowances.Source:FAEA India",inquiry@faeaindia.org,11 4168 9133,"Foundation for Academic Excellence and Access (FAEA),
C-25, Qutab Institutional Area, New Mehrauli Road,
New Delhi - 110016
Email ID:
inquiry@faeaindia.org |
Phone Number:
(+91) 11 4168 9133",https://www.faeaindia.org/Adv2025.pdf,mixed
119,"Vidyadhan Plus 2 (1st year) Scholarship Program, Odisha 2025",Class 11 and 12 school students of Odisha,India,30-Jun-2025,"A maximum of ₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply', 'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org'}","Vidyadhan Plus 2 (1st year) Scholarship Program, Odisha 2025 is an initiative by the Sarojini Damodaran Foundation* for Class 10 passed school students of Odisha. The selected students will receive a maximum of ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:Vidyadhan",vidyadhan.odisha@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East, 4th Block,
Jayanagar, Bengaluru, Karnataka - 560041
Email ID:
vidyadhan.odisha@sdfoundationindia.com
| Phone Number:
(+91) 8068333500",https://www.vidyadhan.org/apply,monetary
120,Sun Pharma Science Foundation Research Fellowships 2025,Indian scientists and Non-Resident Indian scientists,India,30-Jun-2025,"Trophy, Citation, and a Cash Prize of ₹5 lakhs","{'Apply online link': 'https://sunpharmasciencefoundation.net//ssan/23', 'Media Link': 'https://www.buddy4study.com/scholarship/sun-pharma-science-foundation-research-fellowships', 'Original website': 'https://sunpharmasciencefoundation.net/', 'Latest scholarship link': 'https://sunpharmasciencefoundation.net//uploads/events/Circular-Invitation%20for%20Nomination%20-%20Research%20Fellowships-2025.pdf'}","The Sun Pharma Science Foundation Research Fellowships 2025 is an initiative by the Sun Pharma Science Foundation for Heads of Research Institutions, Universities, Medical and Pharmaceutical Colleges to recognise excellence in original research work in the field of Medical and Pharmaceutical Sciences. The fellowship aims to support Indian scientists in advancing research and innovation in these fields. The selected fellows will receive an amount of ₹5 lakhs, a trophy and a citation.Source:Sun Pharma Science Foundation",sunpharma.sciencefoundation@sunpharma.com,Null,"Sun Pharma Science Foundation
th 8C, 8 Floor, Hansalaya Building,
15 Barakhamba Road, Connaught Place,
New Delhi - 110 001
Email ID:
sunpharma.sciencefoundation@sunpharma.com
| Phone Number:
(91-11) 23721414",https://sunpharmasciencefoundation.net//uploads/events/Circular-Invitation%20for%20Nomination%20-%20Research%20Fellowships-2025.pdf,mixed
121,Sun Pharma Science Foundation – Science Scholar Fellowship 2025,Young Indian researcher under 30 years of age,India,30-Jun-2025,"A fellowship of ₹1,00,000 and other benefits","{'Apply online link': 'http://sunpharmasciencefoundation.net/', 'Original website': 'http://sunpharmasciencefoundation.net/', 'Latest scholarship link': 'https://sunpharmasciencefoundation.net/'}","The Sun Pharma Science Foundation Research Fellowships 2025 is an initiative by the Sun Pharma Science Foundation for young Indian researchers under the age of 30 years. This scheme aims to empower India’s emerging scientists and researchers, fostering innovation and advancing research in the country. The selected applicants will receive a fellowship of ₹1,00,000 and other benefits.Source:Sun Pharma Science Foundation",sunpharma.sciencefoundation@sunpharma.com,Null,"SUN PHARMA SCIENCE FOUNDATION
8C, 8 Floor, Hansalaya Building,
15 Barakhamba Road, Connaught Place,
New Delhi 110001
Email ID:
sunpharma.sciencefoundation@sunpharma.com  |
Phone Number:
(91-11) 23721414",https://sunpharmasciencefoundation.net/,mixed
122,Gururayaru Foundation Scholarship 2025-26,Meritorious Indian students pursuing undergraduate studies,India,30-Jun-2025,Full scholarship towards tuition fees,"{'Apply online link': 'https://www.gururayaru.com/contact-us/', 'Latest scholarship link': 'https://www.gururayaru.com/scholarship/', 'Media Link': 'https://www.buddy4study.com/scholarship/gururayaru-foundation-scholarship-2025-26', 'Original website': 'https://www.gururayaru.com/'}","Gururayaru Foundation Scholarship 2025-26 is an opportunity provided by the Gururayaru Foundation* for Indian students pursuing undergraduate studies in recognised institutions. It aims to provide quality education to meritorious students through academic scholarships. Selected candidates will receive full scholarships towards tuition fees for the course of their choice.*The Gururayaru Foundation seeks to promote quality education opportunities for exceptional students in India. The foundation provides scholarships to academically outstanding students experiencing financial disadvantages. Additionally, it offers financial assistance to families facing economic hardship.Source:Gururayaru Foundation",support@gururayaru.com,Null,"Gururayaru Foundation
Email ID:
support@gururayaru.com",https://www.gururayaru.com/scholarship/,monetary
123,Mitsui & Co. Scholarship Program for India 2025,School and high school passed Indian students,Japan,30-Jun-2025,"A monthly living allowance of JPY 1,45,000 and other benefits","{'Original website': 'https://www.mitsui.com/jp/en/', 'Media Link': 'https://www.buddy4study.com/scholarship/mitsui-and-co-scholarship-program-for-india', 'Apply online link': 'https://nd.jpf.go.jp/events/event/mitsui-co-scholarship-program-for-india-2025/'}","The Mitsui & Co. Scholarship Program for India 2025 is offered by Mitsui & Co., Ltd., a leading global trading and investment company headquartered in Japan. The scheme is a fully funded five-year initiative aimed at encouraging the next generation of professionals who are proficient in the Japanese language and culture. This program aims to strengthen economic and cultural ties between India and Japan by supporting Indian students in pursuing undergraduate studies in Japan. Selected candidates will receive a monthly living allowance of JPY 1,45,000 and other benefits.Source:Mitsui & Co., Ltd.",MitsuiScholarship_India_DLXYZ@mitsui.com,Null,"Mitsui & Co. (Asia Pacific) PTE. LTD.
12 Marina View, Asia Square Tower 2 #31-01
Singapore-018961
Email ID:
MitsuiScholarship_India_DLXYZ@mitsui.com
| Phone Number:
(65) 6321-3111",https://www.mitsui.com/jp/en/,mixed
124,Fulbright Nehru Academic and Professional Excellence Fellowships 2026-27,Ph.D. or Master's degree holders,United States,01-Jul-2025,A monthly stipend and other benefits,"{'Apply online link': 'https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-nehru-academic-and-professional-excellence-fellowships/', 'Others': 'https://www.usief.org.in/', 'Latest scholarship link': 'https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-nehru-academic-and-professional-excellence-fellowships/'}","Fulbright Nehru Academic and Professional Excellence Fellowships 2026-27 is an opportunity offered by the United States-India Educational Foundation (USIEF) to Ph.D.or master's degree holders. This fellowship aims to provide an opportunity to Indian faculty, researchers and professionals to teach, conduct research or carry out a combination of teaching and research at an institution in the U.S. The selected fellows will monthly stipend and other benefits.Source:The United States-India Educational Foundation",fvsp@usief.org.in,11-4209-0909,"United States-India Educational Foundation
12 Hailey Road
New Delhi - 110 001
Email ID:
fvsp@usief.org.in |
Phone Number:
(+91) -11-4209-0909",https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-nehru-academic-and-professional-excellence-fellowships/,mixed
125,"Vidyadhan Class 11 and 12 Scholarship Program, Karnataka 2025",Class 11 and 12 school students of the state,India,08-Jul-2025,"A maximum of ₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply', 'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-karnataka-class-11-and-12-scholarship-program'}","Vidyadhan Class 11 and 12 Scholarship Program, Karnataka 2025 is an initiative by the Sarojini Damodaran Foundation for students of classes 11 and 12 of the state. The aim behind this program is to encourage economically weak students. The selected students will receive a maximum of ₹10,000 per annumSource:Vidyadhan",vidyadhan.karnataka@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.karnataka@sdfoundationindia.com
| Phone Number:
(+91) 8068333500",https://www.vidyadhan.org/apply,monetary
126,"Vidyadhan Class 11 and 12 Scholarship Program, Goa 2025",Class 10 passed school students,India,08-Jul-2025,"An annual scholarship of ₹10,000","{'Original website': 'https://www.vidyadhan.org', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-goa-eleventh-and-twelfth-program', 'Latest scholarship link': 'https://www.vidyadhan.org/apply'}","Vidyadhan Class 11 and 12 Scholarship Program, Goa 2025 is an initiative by the Sarojini Damodaran Foundation* for Class 10 passed students of the union territory. The selected students will receive ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:VidyaDhan",vidyadhan.goa@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.goa@sdfoundationindia.com
| Phone Number:
9663517131",https://www.vidyadhan.org/apply,monetary
127,"Vidyadhan Class 11 and 12 Scholarship Program, Gujarat 2025",Class 10 passed school students,India,10-Jul-2025,"₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply', 'Latest scholarship link': 'https://www.vidyadhan.org/apply/gujarati/423', 'Original website': 'https://www.vidyadhan.org'}","Vidyadhan Gujarat Class 11 and 12 Scholarship Program 2025 is an opportunity offered by the Sarojini Damodaran Foundation to Class 10 passed students of the state. The selected candidates will receive ₹10,000 per annum.Established in 1999 by SD Shibulal (co-founder and former CEO, Infosys) and Kumari Shibulal (Sarojini Damodaran Foundation), the scheme aims to provide financial support to help transform the lives of the underprivileged students in society by contributing to their higher education.Source:Vidyadhan",vidyadhan.gujarat@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.gujarat@sdfoundationindia.com
| Phone Number:
9663517131",https://www.vidyadhan.org/apply/gujarati/423,monetary
128,Fulbright-Nehru Doctoral Research Fellowships 2026-27,Indian Ph.D. scholars registered at an Indian institution,India,15-Jul-2025,"A monthly stipend, round-trip economy class air travel, and other benefits","{'Original website': 'https://www.usief.org.in/', 'Latest scholarship link': 'https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-nehru-doctoral-research-fellowships/', 'Apply online link': 'https://apply.iie.org/apply/?sr=7e5401e7-e1b3-4fc6-97d4-7a1e7599dd49'}","Fulbright-Nehru Doctoral Research Fellowships 2026-27 is an opportunity for Indian Ph.D. scholars registered at an Indian institution. Administered by the United States-India Educational Foundation (USIEF)*, these fellowships provide funding for research in the U.S. for six to nine months. The fellowship provides a monthly stipend, accident & sickness program for exchanges under U.S. Government guidelines, round-trip economy class air travel, applicable allowances and modest affiliation fees, if any.*Founded in 1950, the United States-India Educational Foundation (USIEF) serves as a bridge between India and the United States, promoting mutual understanding through educational and cultural exchange programs.Source:United States-India Educational Foundation (USIEF)",ffsp@usief.org.in,Null,"United States-India Educational Foundation
12, Hailey Road
New Delhi 110 001
Email ID:
ffsp@usief.org.in |
Phone Number:
(+91-11)-4209-0909/2332-8944
| Fax Number:
(+91-11)-2332-9718",https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-nehru-doctoral-research-fellowships/,mixed
129,Vidyadhan Tamil Nadu Plus 1 Scholarship Program 2025,Class 11 and 12 school students of the state,India,15-Jul-2025,"A maximum of ₹10,000 per annum","{'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-tamil-nadu-plus-one-scholarship-program'}","Vidyadhan Tamil Nadu Plus 1 Scholarship Program 2025 is an initiative by the Sarojini Damodaran Foundation for students studying in Class 11 or 12 at a recognised institution in the state. The selected students will receive a maximum of ₹10,000 per annum.Source:Vidyadhan",vidyadhan.tamilnadu@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East,
4th Block, Jayanagar, Bengaluru, Karnataka - 560041
Email ID:
vidyadhan.tamilnadu@sdfoundationindia.com |
Phone Number:
(+91)
-
9663517131",https://www.vidyadhan.org/apply,monetary
130,Vidyadhan Puducherry Plus 1 Scholarship Program 2025,Students studying in Class 11 and 12 in a recognised school/institution of the state,India,15-Jul-2025,"₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-puducherry-plus-one-scholarship-program', 'Original website': 'https://www.vidyadhan.org'}","Vidyadhan Puducherry Plus 1 Scholarship Program 2025 is an initiative by the Sarojini Damodaran Foundation* for students studying in Class 11 or 12 at a recognised institution in the state. The selected students will receive ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:VidyaDhan",vidyadhan.puducherry@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East,
4th Block, Jayanagar, Bengaluru, Karnataka - 560041
Email ID:
vidyadhan.puducherry@sdfoundationindia.com |
Phone Number:
(+91) 8068333500",https://www.vidyadhan.org,monetary
131,G. P. Birla Scholarship 2025,Class 12 passed students of West Bengal & Jharkhand,India,15-Jul-2025,"Scholarship up to ₹50,000 per annum & other benefits","{'Latest scholarship link': 'https://gpbirlaedufoundation.com/scholarship/', 'Media Link': 'https://www.buddy4study.com/scholarship/g-p-birla-scholarship', 'Original website': 'https://gpbirlaedufoundation.com/', 'Apply online link': 'https://gpbirlaedufoundation.com/application-guide/', 'Ask question': 'https://gpbirlaedufoundation.com/faqs/'}","G. P. Birla Scholarship 2025 is an initiative of the G.P. Birla Educational Foundation for meritorious students from West Bengal and Jharkhand, who have passed the class 12 examination in the year 2025. Selected candidates will receive a scholarship worth ₹50,000 per year and other benefits.Source:G.P. Birla Educational Foundation",office@gpbirlaedufoundation.com,8479915170,"G.P. Birla Educational Foundation
78, Syed Amir Ali Avenue
Kolkata-700019
Email ID:
office@gpbirlaedufoundation.com
| Phone Number:
(+91) 8479915170",https://gpbirlaedufoundation.com/scholarship/,monetary
132,"Vidyadhan Plus 2 (1st year) Scholarship Program, Bihar 2025",Class 10 passed school students,India,20-Jul-2025,"₹10,000 per annum","{'Apply online link': 'https://www.vidyadhan.org/apply#', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-plus-two-first-year-scholarship-program-bihar', 'Original website': 'https://www.vidyadhan.org/', 'Latest scholarship link': 'https://www.vidyadhan.org/apply/hindi/414'}","Vidyadhan Plus 2 (1st year) Scholarship Program, Bihar 2025 is an initiative by the Sarojini Damodaran Foundation for Class 10 passed students, who will be entering Class 11 at a recognised institution in Bihar. Established in 1999 by SD Shibulal, (Co-founder and former CEO, Infosys) and Kumari Shibulal, Sarojini Damodaran Foundation helps transform the lives of the underprivileged in society by contributing to their higher education. The selected students will receive ₹10,000 per annum.Source:Vidyadhan",vidyadhan.bihar@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East
4th Block, Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.bihar@sdfoundationindia.com
| Phone Number:
9663517131",https://www.vidyadhan.org/apply/hindi/414,monetary
133,The Glasgow MBA Scholarship 2025,Students applying for MBA degree at the university,India,21-Jul-2025,"A one-time scholarship of up to EUR 18,750 (approx. ₹17,03,381) towards tuition fee","{'Original website': 'https://www.gla.ac.uk/', 'Apply online link': 'https://www.gla.ac.uk/scholarships/theglasgowmbascholarship/#', 'Latest scholarship link': 'https://www.gla.ac.uk/scholarships/theglasgowmbascholarship/#'}","The Glasgow MBA Scholarship 2025 is an opportunity offered by the University of Glasgowto students applying for MBA courses at the university. The scholarship aims to extend financial assistance towards students to help them pursue their academics and support diversity, equality and inclusion. Selected candidates will receive a one-time scholarship award of up to EUR 18,750 (approx. ₹17,03,381) towards the tuition fees.Source:University of Glasgow",business-mba-recruitment@glasgow.ac.uk,14133 02000,"University Of Glasgow
University Ave, Glasgow,
Scotland G12 8QQ
Email Id:
business-mba-recruitment@glasgow.ac.uk
| Phone Number:
(+44 0) 14133 02000",https://www.gla.ac.uk/scholarships/theglasgowmbascholarship/#,monetary
134,The Rhodes Scholarships for India 2026,Postgraduate degree applicants from India at the Oxford University,India,23-Jul-2025,"Course fees, living stipend of  £19,800 per annum, and other costs","{'Apply online link': 'https://www.rhodeshouse.ox.ac.uk/scholarships/applications/india/#apply-now', 'Original website': 'https://www.rhodeshouse.ox.ac.uk', 'Latest scholarship link': 'https://www.rhodeshouse.ox.ac.uk/scholarships/the-rhodes-scholarship/', 'Media Link': 'https://www.buddy4study.com/scholarship/the-rhodes-scholarships-for-india-2026'}","The Rhodes Scholarships for India 2026 is an initiative of the Rhodes Trust in partnership with the second-century founder of McCall MacBain Foundation (NGO), John Mccall Macbain O.C. for Indian postgraduate applicants to the University of Oxford, in the United Kingdom.The scholarship is for young leaders of outstanding intellect and character who are motivated to engage with global challenges, committed to the service of others and show promise of becoming value-driven, principled leaders for the world’s future. The selected candidates will receive a fully-funded scholarship for full-time postgraduate study at the University of Oxford along with additional benefits.Source:Rhodes Trust",scholarships.queries@rhodeshouse.ox.ac.uk,1865 270901,"Rhodes Trust
South Parks Road
Oxford OX1 3RG, United Kingdom
Email Id:
scholarships.queries@rhodeshouse.ox.ac.uk
| Phone Number:
(+44 0)1865 270901",https://www.rhodeshouse.ox.ac.uk/scholarships/the-rhodes-scholarship/,mixed
135,Indus Towers Scholarship Program 2024-25,Disabled students willing to pursue higher studies,India,24-Jul-2025,"A scholarship of maximum of ₹70,000","{'Original website': 'https://ssscholarship.org/', 'Apply online link': 'https://ssscholarship.org/eligibility'}","Indus Towers Scholarship Program 2024 is an opportunity offered through the CSR initiative of Indus Towers Ltd (formerly Bharti Infratel Ltd.). Implemented by the Shishu Sarothi Centre for Rehabilitation and Training, the program supports the education of disabled students belonging to the North-Eastern region of India, including Assam, Arunachal Pradesh, Meghalaya, Manipur, Nagaland, Mizoram, Sikkim, and Tripura. Selected candidates will receive a scholarship of a maximum of ₹70,000.Source:Indus Tower Scholarship Program",info@ssscholarship.org,7086268549,"Shishu Sarothi
Centre for Rehabilitation & Training for Multiple Disability
Off Ramkrishna Mission Road, Birubari
Guwahati - 7810 16, Assam
Email ID:
info@ssscholarship.org
| Phone Number:
(+91) 7086268549",https://ssscholarship.org/,monetary
136,"Vidyadhan Higher Secondary Scholarship Program, West Bengal 2025",Class 11 and 12 school students of the state,India,25-Jul-2025,"A maximum of ₹10,000 per annum","{'Media Link': 'https://www.buddy4study.com/scholarship/west-bengal-higher-secondary-scholarship-program', 'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org/', 'Apply online link': 'https://www.vidyadhan.org/apply'}","Vidyadhan Higher Secondary Scholarship Program, West Bengal 2025 is an initiative by the Sarojini Damodaran Foundation for students of classes 11 and 12 of the state. The aim behind this program is to encourage economically weak students. The selected students will receive a maximum of ₹10,000 per annumSource:Vidyadhan",vidyadhan.bengal@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.bengal@sdfoundationindia.com
| Phone Number:
(+91) 8068333500",https://www.vidyadhan.org/apply,monetary
137,MPOWER Women in STEM Scholarship 2025,Female students,United States,31-Jul-2025,"Up to USD 5,000 (one-time)","{'Original website': 'https://www.mpowerfinancing.com/', 'Apply online link': 'https://www.mpowerfinancing.com/scholarships/women-in-stem'}","MPOWER Women in STEM Scholarship 2025is an initiative of MPOWER Financing (A fintech providing student loans for international students, U.S. citizens, and Deferred Action for Childhood Arrivals (DACA) students) to recognise the potential of women in science. Selected candidates will receive a scholarship of up to USD 5,000.Source:MPOWER Financing",Null,202-417-3800,"The Cube at Karle Town Center
9th Floor, 100 Ft
Nada Prabhu Kempe GowdaMain Road
Bengaluru, Karnataka 560045, India
Phone Number:
(+1) 202-417-3800/647-503-4607",https://www.mpowerfinancing.com/,monetary
138,JMS Trust Merit Scholarships 2025,Indian students,India,31-Jul-2025,"A monthly scholarship of up to ₹1,000","{'Original website': 'https://www.jmstrust.com/', 'Apply online link': 'https://www.jmstrust.com/activities.html', 'Media Link': 'https://www.buddy4study.com/scholarship/jms-trust-merit-scholarships'}","JMS Trust Merit Scholarships 2025 is an opportunity provided by JM Sethia Charitable Trust for students passing their examinations in the current academic year. Selected candidates will receive a monthly scholarship of up to ₹1,000.Source:JMS Trust",jms_trust@yahoo.co.in,33 4040 1300,"JM Sethia Charitable Trust
133, Biplabi Rash Behari Basu Road,
3rd Floor No. 15,
Kolkata - 700001, West Bengal, INDIA
Email ID:
jms_trust@yahoo.co.in
| Phone Number:
(+91) 33 4040 1300, 33 2242 1250, 93397 93153",https://www.jmstrust.com/,monetary
139,Fulbright Foreign Language Teaching Assistant Program 2025-26,Master's Degree in English Language,United States,31-Aug-2025,Monthly Stipend and Other benefits,"{'Original website': 'https://www.usief.org.in/', 'Apply online link': 'https://apply.iie.org/apply/?sr=075faaf5-88d3-41d5-bb5c-5ac22674f5f6', 'Latest scholarship link': 'https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-foreign-language-teaching-assistant-flta-program/'}","Fulbright Foreign Language Teaching Assistant Program 2025-26 is an initiative by the United States-India Educational Foundation (USIEF) for early-career English teachers teaching at the college level or training to become a teacher of English, or professionals in related fields (e.g., American Studies, American/English Literature, etc.). The selected fellows under this program receive monthly stipend with other multiple benefits.Source:The United States-India Educational Foundation",info@usief.org.in,Null,"United States-India Educational Foundation
12, Hailey Road
New Delhi - 110 001
Email ID:
info@usief.org.in",https://www.usief.org.in/fulbright-fellowships/fellowships-for-indian-citizen/fulbright-foreign-language-teaching-assistant-flta-program/,mixed
140,Nilam Patel Bahushrut Foundation Study Abroad Scholarship 2025,Hearing Impaired students of Maharashtra and Gujarat.,Abroad,31-Aug-2025,"Scholarships, prizes and awards","{'Original website': 'http://www.bahushrutfoundation.org/', 'Apply online link': 'https://www.bahushrutfoundation.org/application-forms', 'Latest scholarship link': 'https://www.bahushrutfoundation.org/_files/ugd/2d9701_f79a892c60284e798048852f357e02b5.pdf'}","Nilam Patel Bahushrut Foundation Study Abroad Scholarship 2025, is an initiatve by the Nilam Patel Bahushrut Foundation (a public charitable trust) to support hearing-impaired students from Gujarat and Maharashtra. The selected students will receive:scholarships, prizes and awards for higher studiesSource:Nilam Patel Bahushrut Foundation",npbf@bahushrutfoundation.org,265-2250157,"Nilam Patel Bahushrut Foundation
303, Aries Palms, Tower – B
5/6 Shobhana Nagar
Vasana Road, Vadodara - 390015
Gujarat, India
Email ID:
npbf@bahushrutfoundation.org, nilampatel62@gmail.com
| Phone Number:
(+91)-265-2250157",https://www.bahushrutfoundation.org/_files/ugd/2d9701_f79a892c60284e798048852f357e02b5.pdf,mixed
