,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
337,L&T Build India Scholarship 2025,"Final-year student pursuing B.E./B.Tech. degree in Civil or Electrical Engineering at IIT Delhi, IIT Madras, NIT Surathkal, and NIT Trichy",India,Closed,"₹13,400 per month for 2 years and other benefits","{'Original website': 'https://www.lntecc.com/', 'Apply online link': 'https://www.lntecc.com/build-india-scholarship/'}","L&T Build India Scholarship 2025 is an opportunity offered by Larsen & Toubro (L&T), a leading Indian multinational engineering and construction company. It provides financial assistance to students pursuing a Master's degree in Construction Technology & Management (M.Tech. CT&M) at IIT Delhi, IIT Madras, NIT Surathkal, and NIT Trichy. The selected candidates will receive a monthly stipend of ₹13,400 for 24 months, till the course completion.Source:Larsen & Toubro (L&T) Construction Limited",BIS@Lntecc.com,1800 209 4544,"Larsen & Toubro Limited
Mount Poonamallee Road,
Manapakkam, P.B.No.979,
Chennai - 600 089
Email ID:
BIS@Lntecc.com |
Toll-Free:
1800 209 4544",https://www.lntecc.com/,mixed
338,Sewa Fellowship 2025,Applicants between the age group of 21-30 years,India,Closed,"A monthly stipend of ₹20,000 and other benefits","{'Apply online link': 'https://sewainternational.org/Fellowship', 'Original website': 'https://sewainternational.org/', 'Latest scholarship link': 'https://sewainternational.org/Fellowship'}","Sewa Fellowship 2025 is an opportunity offered by Sewa International* (a non-profit organisation) to applicants from different backgrounds. The fellowship is a 100-week program that equips young, bright minds with knowledge, skills, and mindset to serve. It also includes fieldwork, grassroots connections, and social entrepreneurship camps. It will help the fellows to understand the ways to bridge the needs of grassroots development with a vision for the future. Applicants will receive a monthly stipend of ₹20,000 along with expert mentorship and other benefits.Sewa International* is a non-profit organization promoting voluntarism internationally, especially among children, youth, women, and energetic senior citizens. They strive to build an international network of non-profit organizations and promote philanthropy from the grassroots level to the corporate sector.Source:Sewa Fellowship 2025",contact@sewainternational.org,11-4300765,"Sewa International
Plot No. 49,
Deen Dayal Upadhyaya Marg,
New Delhi – 110002
Email ID:
contact@sewainternational.org, sewainternationaldelhi@gmail.com |
Phone Number:
(+91)-11-4300765",https://sewainternational.org/,mixed
339,Fulbright Distinguished Awards in Teaching Program 2025-26,Students holding a graduate degree,United States,Closed,Daily allowances and other benefits,"{'Latest scholarship link': 'https://www.usief.org.in/Distinguished-Fulbright-Awards-Teaching-Program.aspx', 'Apply online link': 'https://fulbright.irex.org/Account/Login?ReturnUrl=%2F', 'Original website': 'https://www.usief.org.in/'}","Fulbright Distinguished Awards in Teaching Program 2025-26 is an opportunity provided by the Bureau of Educational and Cultural Affairs, U.S. Department of State to graduate degree holders and students to be placed in the U.S. School of Education for one semester. It aims to provide them with the opportunity to gain greater expertise in their field and enhance their teaching skills. The program fee of the selected candidates is covered and they also will receive a daily allowance and other benefits.Source:United States - India Educational Foundation",info@usief.org.in,Null,"United States-India Educational Foundation
12 Hailey Road
New Delhi - 110 001
Email ID:
info@usief.org.in",https://www.usief.org.in/,mixed
340,Ireland International Education Scholarship 2025-26,Graduated students,Ireland,Closed,"Up to €10,000 (approximately ₹9,08,450)","{'Original website': 'https://hea.ie/', 'Latest scholarship link': 'https://hea.ie/policy/internationalisation/goi-ies/', 'Apply online link': 'https://webportalapp.com/sp/login/heagrantapplication_25'}","The Ireland International Education Scholarship 2025-26 is an initiative by the Ireland Government in partnership with Irish higher education institutions (HEIs) and managed by the Higher Education Authority. This scholarship aims to support top-performing international students who wish to study at NFQ levels 9 or 10 (master’s, postgraduate diploma or PhD) in Ireland. The selected students will get up to €10,000 (approximately ₹9,08,450) for the period of one year.Source:Higher Education Authority Ireland",goi-ies@hea.ie,+353 1 231 7100,"Higher Education Authority (HEA), Government of Ireland
3 Shelbourne Buildings, Crampton Avenue,
Shelbourne Road, Ballsbridge,
Dublin 4, Ireland D04 C2Y6
Email ID:
goi-ies@hea.ie |
Phone Number:
+353 1 231 7100",https://hea.ie/,monetary
341,SNBNCBS Summer Research Programme 2025,Students pursuing higher studies,India,Closed,"₹12,500 per month and other benefits","{'Apply online link': 'https://www.bose.res.in/linked-objects/posters/SRP-2025_Advertisement.pdf', 'Original website': 'https://www.bose.res.in/', 'Latest scholarship link': 'https://www.bose.res.in/AcademicProgrammes/SRP.jsp'}","SNBNCBS Summer Research Programme 2025 is an opportunity provided by the S. N. Bose National Centre for Basic Sciences for students pursuing selected courses. Selected candidates will receive ₹12,500 per month and other benefits.Source:S. N. Bose National Centre for Basic Sciences",Null,Null,"Satyendra Nath Bose National Centre for Basic Sciences
Block-JD, Sector-III, Salt Lake, Kolkata-700 106
Phone Number:
(+91 33) 2335 1313/0312/3057",https://www.bose.res.in/,mixed
342,ANRF J. C. Bose Grant (JBG) 2025,Senior scientists and engineers in India,Null,Closed,"A research grant of ₹26,00,000 per year","{'Apply online link': 'https://anrfonline.in/ANRF/HomePage', 'Original website': 'https://anrfonline.in/ANRF/HomePage', 'Latest scholarship link': 'https://www.anrfonline.in/ANRF/jcbose_anrf'}","The ANRF J. C. Bose Grant (JBG) 2025 is an opportunity provided by the Anusandhan National Research Foundation (ANRF) to senior scientists and engineers in India, recognising their excellence and contributions. This grant aims to encourage senior-level researchers to further enhance their research interests. The selected candidates will receive a research grant of ₹26,00,000 per year.Source:Anusandhan National Research Foundation",support@anrfonline.in,011-26552197,"Anusandhan National Research Foundation (ANRF)
4th Floor, AI Block, Technology Bhawan Complex,
New Mehrauli Road,
New Delhi-110016
Email ID:
support@anrfonline.in l
Phone Number:
011-26552197, 26552179",https://anrfonline.in/ANRF/HomePage,monetary
343,The Doon School Scholarship Examination (DSSE) 2025,Male students promoted to Class 7 or 8,India,Closed,A chance to study at the Doon School along with financial assistance determined by the Scholarship committee,"{'Apply online link': 'https://www.doonschool.com/dsse/', 'Original website': 'https://www.doonschool.com/', 'Others': 'https://www.doonschool.com/dsse-frequently-asked-questions/'}",The Doon School Scholarship Examination (DSSE) is an annual entrance exam conducted by The Doon School (an all-boys boarding school in Dehradun). The scholarship exam is open to male students entering Classes 7 or 8 whose families might struggle to pay the school fees.Selected meritorious male candidates will stand a chance to study at The Doon School on a scholarship. The Scholarship Committee will determine the amount of financial aid based on the documents provided by the parents' of the applicants'.Source:The Doon School,admissions@doonschool.com,+91 730243999,"The Doon School Scholarship
Mall Road, Dehradun,
Uttarakhand
Email ID:
admissions@doonschool.com |
Helpline Number:
(0135)-2526401, 555 (O), +91 730243999",https://www.doonschool.com/,monetary
344,INAE Fellowship 2025,Professionals in engineering/technology field,India,Closed,Variable awards,"{'Latest scholarship link': 'https://www.inae.in/fellowship-criteria/', 'Original website': 'https://www.inae.in/', 'Apply online link': 'https://www.inae.in/'}",INAE Fellowship 2025 is an initiative by the India National Academy of Engineering (INAE) to professionals working in the engineering/technology field. The main aim behind the scholarship is to honor Indian origin engineers who have showcased exceptional and sustainable excellence in the field of engineering and technology. The selected fellows will receive variable awards.Source:INAE,inaehq@inae.in,011-26582475,"Indian National Academy of Engineering
Ground Floor, Block-II, Technology Bhavan,
New Mehrauli Road,
New Delhi-110016
Email:
inaehq@inae.in
|
Phone No:
011-26582475
|",https://www.inae.in/,other
345,Rotary Peace Fellowship 2026-27,Leaders with work experience in peace and development,United States,Closed,"Full tuition fee waiver, travel expenses and other benefits","{'Latest scholarship link': 'https://www.rotary.org/en/our-programs/peace-fellowships', 'Others': 'https://my.rotary.org/en/peace-fellowship-application', 'Apply online link': 'https://www.rotary.org/en/our-programs/peace-fellowships', 'Original website': 'https://www.rotary.org/en'}","The Rotary Foundation, United States, invites applications for the Rotary Peace Fellowships 2026-27 from leaders with work experience in peace and development. The fellowship aims at promoting peace and does that through academic training, global networking opportunities and practice.The selected candidates receive training at Rotary Peace Centres, where they develop into experienced and effective catalysts for peace. The Rotary Foundation awards 50 fellowships for master's degrees and 80 fellowships for certificate studies at premier universities, which benefit leaders around the world each year.Source:The Rotary Foundation",rotarypeacecenters@rotary.org,60201-3698,"The Rotary Foundation
Rotary International
One Rotary Center
1560 Sherman Ave.
Evanston, IL 60201-3698, USA
Email ID:
rotarypeacecenters@rotary.org l
Phone No.
+1 866-976-8279 (toll-free)
+1 847-866-3000",https://www.rotary.org/en,mixed
346,"University of  Melbourne, John Vickery Scholarship 2025",Undergraduate Applicants,Australia,Closed,"A one-time financial assistance of up to $5,000 (approx. ₹4,27,325)","{'Apply online link': 'https://finearts-music.smartygrants.com.au/Vickery2025', 'Original website': 'https://www.unimelb.edu.au/', 'Latest scholarship link': 'https://scholarships.unimelb.edu.au/awards/john-vickery-scholarship'}","The University of Melbourne, John Vickery Scholarship 2025 is an initiative by the University of Melbourne, Australia for second or third-year students enrolled in Painting or Drawing in the discipline of Art. The scholarship aims to support students based on artistic merit, academic achievements and financial needs. The selected students will receive a single payment of up to $5,000 (approx. 4,27,325).Source: https:The University of Melbourne",Null,3-9035-5511,"The University of Melbourne
Parkville, Melbourne, Victoria 3010
Australia
Phone Number -
(+61)-3-9035-5511",https://www.unimelb.edu.au/,monetary
347,The Gandhi Fellowship 2025-27,Graduate and postgraduate students,India,Closed,"A stipend of up to ₹24,500 per month and other benefits","{'Latest scholarship link': 'https://gandhifellowship.org/Faqs', 'Apply online link': 'https://gandhifellowship.org/', 'Original website': 'https://gandhifellowship.org/'}","The Gandhi Fellowship 2025-27 is an initiative of the Piramal Foundation (NGO) for graduates and postgraduate students. The fellowship aims to measure the holistic development and growth of each fellow. The fellowship curriculum works towards building and strengthening every fellow’s leadership qualities. The selected candidate will receive a stipend of ₹24,500 per month inclusive of all expenses depending on the location.Source:Aspire",avneet.kaur@gandhifellowship.org,Null,"91, Springboard Business Hub Pvt. Ltd.,
B-l / H-3, Mathura Road
Mohan Cooperative Industrial Estate, New Delhi, 110044
Email ID:
avneet.kaur@gandhifellowship.org",https://gandhifellowship.org/,mixed
348,Inland Waterways Authority of India (IWAI) Internship Scheme 2024-25,UG or PG students and research scholars,Null,Closed,"A monthly stipend of up to ₹20,000","{'Others': 'https://iwai.nic.in/sites/default/files/20032025%20Circular%20reg.%20Internship%20Policy_0.pdf', 'Original website': 'https://iwai.nic.in/about-us/chairperson-members', 'Apply online link': 'https://iwai.nic.in/recruitment/vacancy', 'Latest scholarship link': 'https://iwai.nic.in/recruitment/vacancy'}","The Inland Waterways Authority of India (IWAI) Internship Scheme 2024-25 is an opportunity provided by the *Inland Waterways Authority of India (IWAI) to students pursuing or have completed a Graduate/PG degree or research scholars from a recognised University. This 1 to 3 months internship provides an opportunity for the students to understand the overall process of development of the Inland Waterways Transport(IWT) of India at the macro level.  The selected candidates will receive a monthly stipend of up to ₹20,000.*Inland Waterways Authority of India (IWAI) is a statutory body under the administrative control of the Ministry of Ports, Shipping, and Waterways, Government of India. IWAI was set up in 1986 with a mandate to develop and regulate the inland waterways for the purposes of shipping and navigation.Source:Inland Waterways Authority of India (IWAI)",Null,0120-2544036,"Inland Waterways Authority of India
Head Office, A-13, Sector -1,
Noida Uttar Pradesh - 201301
Phone No.
: 0120-2544036, 2521684, 2522798, 2521724",https://iwai.nic.in/about-us/chairperson-members,monetary
349,"Arturo Falaschi Short-term PhD Fellowships, ICGEB, New Delhi 2025",Students pursuing Ph.D. degree,Italy,Closed,"A monthly stipend of USD 1,122 (approximately ₹97,781)","{'Apply online link': 'https://isg.icgeb.org/auth/login', 'Latest scholarship link': 'https://www.icgeb.org/fellowships/short-term-phd-fellowships-2023/#', 'Original website': 'https://www.icgeb.org/who-we-are/', 'Others': 'https://www.icgeb.org/wp-content/uploads/2025/01/Quick-guide-available-ICGEB-fellowships.pdf'}","Arturo Falaschi Short-term PhD Fellowships, ICGEB, New Delhi 2025 is an opportunity provided by the International Center for Genetic Engineering and Biotechnology (ICGEB) for Ph.D. students. It aims to fund ongoing collaborative research between scientists from ICGEB Member States and research groups at ICGEB laboratories. The selected candidates will receive a monthly stipend of USD 1,122 (approximately ₹97,781) for up to 12 months.Source:International Center for Genetic Engineering and Biotechnology (ICGEB)",fellowships@icgeb.org,Null,"International Center for Genetic Engineering and Biotechnology (ICGEB)
ICGEB Campus, Aruna Asaf Ali Marg
New Delhi - 110 067, India
Email ID:
fellowships@icgeb.org |
Phone Number:
(+91-11)-24363057",https://www.icgeb.org/who-we-are/,monetary
350,PM Internship Scheme 2025,High school passed students,India,Closed,"A monthly grant of ₹5,000 with additional benefits","{'Latest scholarship link': 'https://pminternship.mca.gov.in/mca-api/files/get-file-by-path?path=yitgAyl%2FKhZ9inByloxqFoc0Pr%2Bz4VjU5yTz14Bn8JUCD0Hzo%2BUnCMkuxFNmEiMZfFNnXgF%2BwlNp3dFDV3BvDragZBiJq%2FbAACco41MdJL5XFEs%2BRASql%2Fmi%2FoZ0wYM%2BbRK8JSIh%2B97e5g%3D%3D', 'Apply online link': 'https://pminternship.mca.gov.in/', 'Original website': 'https://pminternship.mca.gov.in/'}","PM Internship Scheme 2025 is an opportunity provided by the Ministry of Corporate Affairs, Government of India to high school passed students. The scholarship aims to provide internship opportunities to one crore youth through real-life experience in the top 500 companies in five years, thus bridging the gap between academic and industrial learning to increase employability. The selected candidates will receive a monthly grant of ₹5,000 with additional benefits.Source:Ministry of Corporate Affairs",pminternship@mca.gov.in,18001 16090,"Ministry of Corporate Affairs
A Wing, 5th Floor
Shastri Bhawan, Dr Rajendra Prasad Rd
New Delhi - 110001
Email ID:
pminternship@mca.gov.in
| Phone Number:
18001 16090",https://pminternship.mca.gov.in/,monetary
351,Sightsavers India Fellowship Program 2025-26,Postgraduate or Diploma holders in Ophthalmology,India,Closed,"A monthly stipend of up to ₹75,000 and other benefits","{'Latest scholarship link': 'https://indiafellowshipprogram.sightsaversindia.org/assets/fellowship/files/Sightsavers_India_Fellowship_Brochure_2025.pdf', 'Original website': 'https://www.sightsaversindia.in/', 'Media Link': 'https://indiafellowshipprogram.sightsaversindia.in/', 'Apply online link': 'https://indiafellowshipprogram.sightsaversindia.in/'}","Sightsavers India Fellowship Program 2025-26 is an opportunity for young ophthalmologists offered by Sightsavers India. This fellowship program is designed for postgraduates or diploma holders in ophthalmology (MS/DNB/DO) to gain training at some of India's leading eye health institutes. The program focuses on identifying and nurturing talented candidates through an innovative course that enhances their perspectives on rural eye health. Selected fellows will receive a monthly stipend of up to ₹75,000 and other benefits.Sightsavers* is a non-governmental organisation (NGO) that works to prevent avoidable blindness and promote equality for people with visual impairments and disabilities, particularly in developing countries.Source:Sightsavers India",indiafellowship@sightsavers.org,9818157997,"Sightsavers
45, Second Floor,
Okhla Industrial Estate,
Phase III New Delhi - 110 020
Email ID:
indiafellowship@sightsavers.org |
Phone Number:
(+91) 9818157997",https://www.sightsaversindia.in/,mixed
352,Seoul Tech Scholarship 2025,Students pursuing master’s degree in science and engineering,Abroad,Closed,Full tuition coverage and other benefits,"{'Apply online link': 'https://drive.google.com/drive/folders/1qNY5D4XH6zrTqXkeXJxCU0lwihGc0LmS?usp=drive_link', 'Latest scholarship link': 'https://www.education.gov.in/scholarships', 'Others': 'https://www.mea.gov.in/apostille-menu.htm'}",Seoul Tech Scholarship 2025 is an opportunity provided by the Seoul Metropolitan Government (SMG) of the Republic of Korea. This scholarship aims to develop future industry leaders by providing financial support to outstanding students pursuing master’s degree programs in Korea. Selected candidates will receive full tuition coverage and other benefits.Source:Government of Korea,hoc.seoul@mea.gov.in,Null,"Ms. Ananya Agarwal
Head of Chancery,
Embassy of India, Seoul
101, Dokseodang-ro, Yongsan-gu,
Seoul, Republic of Korea. Pin code 04419
Email ID:
hoc.seoul@mea.gov.in
| Phone Number:
(+82-2-798) 4257/4268/4244/0962/2653",https://drive.google.com/drive/folders/1qNY5D4XH6zrTqXkeXJxCU0lwihGc0LmS?usp=drive_link,other
353,Imperial College London India Future Leaders Scholarship 2025,Students pursuing specific Master’s courses,United Kingdom,Closed,"GBP 10,000 towards tuition fees","{'Original website': 'https://www.imperial.ac.uk/', 'Apply online link': 'https://www.imperial.ac.uk/study/apply/', 'Latest scholarship link': 'https://www.imperial.ac.uk/study/fees-and-funding/scholarships-search/india-future-leaders-scholarship-20252026'}","Imperial College London India Future Leaders Scholarship 2025 is an opportunity provided by the Imperial College, London. The scholarship aims to enable outstanding graduates from India to equip themselves with the skills and expertise they need to take the next step in their personal and professional journey. Successful candidates will receive GBP 10,000 towards tuition fees.Source:Imperial College",scholarships@imperial.ac.uk,20 7589 5111,"Imperial College London
South Kensington Campus
London SW7 2AZ, UK
Email ID:
scholarships@imperial.ac.uk
| Phone Number:
(+44 0) 20 7589 5111",https://www.imperial.ac.uk/,tuition_waiver
354,MANIT Summer Internship Programme for UG Students 2025,Undergraduate applicants,India,Closed,Completion certificate and other benefits,"{'Original website': 'https://cse.manit.ac.in/', 'Apply online link': 'https://cse.manit.ac.in/sites/default/files/documents/Outreach%202025.pdf'}","MANIT Summer Internship Programme for UG Students 2025 is an opportunity provided by the Centre of Excellence in Product Design and Smart Manufacturing (CEPDSM), Maulana Azad National Institute of Technology (MANIT), Bhopal*. Selected candidates will receive completion certificates and other benefits.*CEPDSM at MANIT-Bhopal, established in 2021, focuses on product design and smart manufacturing by integrating advanced technologies. It aims to develop environmentally conscious products while providing students with hands-on project experience. The Centre offers a postgraduate program in ‘Smart Manufacturing’ and a PhD program for various candidates.Source:MANIT Bhopal",pro@manit.ac.in,755 4051000,"MANIT Bhopal
Link Road Number 3
Near Kali Mata Mandir
Bhopal, Madhya Pradesh
India 462003
Email ID:
pro@manit.ac.in
| Phone Number:
(+91) 755 4051000, 4052000",https://cse.manit.ac.in/,mixed
355,University of Otago Global Scholarships 2025-26,Undergraduate students,India,Closed,"Up to $15,000 (₹12,82,622) for one year","{'Apply online link': 'https://evision.otago.ac.nz/', 'Original website': 'https://www.otago.ac.nz/', 'Latest scholarship link': 'https://www.otago.ac.nz/international/future-students/subjects-courses/postgraduate-study/scholarships/global-scholarships'}","University of Otago Global Scholarships 2025-26 is an opportunity offered by the University of Otago. This scheme is launched to support international students to help them study specific programmes at the university. Students will be selected from the nominated countries, and the number of scholarships will vary. Selected students will receive a scholarship of up to $15,000 (₹12,82,622) for one year.Source:University of Otago",auckland-centre@otago.ac.nz,Null,"University of Otago
362 Leith Street
North Dunedin
Dunedin 9016
Email ID:
auckland-centre@otago.ac.nz
|
Phone Number: (
+64 3) 479 5000/5001",https://www.otago.ac.nz/,monetary
356,Google PhD Fellowship India Program 2025,Ph.D. students,India,Closed,"Up to USD 50,000 (approximately ₹43,40,296) and other benefits","{'Original website': 'https://research.google/', 'Apply online link': 'https://research.google/programs-and-events/phd-fellowship/', 'Latest scholarship link': 'https://research.google/outreach/phd-fellowship/'}","Google PhD Fellowship India Program 2025 is an opportunity offered by Google to support promising Ph.D. candidates of all backgrounds who seek to influence the future of technology. The program was created to recognise outstanding graduate students doing exceptional and innovative research in areas relevant to computer science and related fields. The selected fellows will receive up to USD 50,000 (approximately ₹43,40,296) to cover stipends and other research-related activities, travel expenses including overseas travel for a 4-year fellowship and Google research mentor.Source:Google",research-programs-in@google.com,Null,"Google
Email ID:
research-programs-in@google.com",https://research.google/,mixed
357,NHPC Sports Scholarship Scheme 2025,Young and emerging sportspersons,India,Closed,"A monthly stipend of up to ₹14,000","{'Original website': 'https://www.nhpcindia.com/', 'Others': 'https://www.nhpcindia.com/assests/pzi_public/pdf_link/67bc64227346c.pdf', 'Latest scholarship link': 'https://www.nhpcindia.com/welcome/news_detail/134', 'Apply online link': 'https://www.nhpcindia.com/welcome/job'}","NHPC Sports Scholarship Scheme 2025 is an opportunity provided by the National Hydroelectric Power Corporation (NHPC) to young, talented, and emerging sportspersons. It supports sportspersons for 16 games including Football, Kabaddi, Hockey, Boxing, Archery, Athletics, Shooting, Cricket, Swimming, Wrestling, Volleyball, Bridge, Table Tennis, Chess, Badminton, and Para sports. The selected candidates will receive a monthly stipend of up to ₹14,000.Source:NHPC Limited",webmaster@nhpc.nic.in,0129-2588110,"National Hydroelectric Power Corporation(NHPC)
NHPC Office Complex
Sector - 33, Faridabad,
Haryana - 121003
Email ID:
webmaster@nhpc.nic.in |
Phone Number:
0129-2588110, 2588500",https://www.nhpcindia.com/,monetary
358,IIT Delhi Undergraduate Summer Research Fellowship 2025,Students pursuing undergraduate engineering degrees,India,Closed,A weekly fellowship of ₹500 and other benefits,"{'Original website': 'https://home.iitd.ac.in/', 'Apply online link': 'https://home.iitd.ac.in/show.php?id=629&in_sections=News'}",IIT Delhi Undergraduate Summer Research Fellowship 2025 is an opportunity provided by the Indian Institute of Technology Delhi for exceptional undergraduate students to execute innovative research and developmental projects under the guidance of IIT Delhi faculty. Selected candidates will receive a weekly fellowship of ₹500 and other benefits.Source:Indian Institute of Technology Delhi,director@admin.iitd.ac.in,Null,"Indian Institute of Technology Delhi
Hauz Khas, New Delhi-110016, India
Email ID:
director@admin.iitd.ac.in
| Phone Number:
(011) 2659-7135",https://home.iitd.ac.in/,mixed
359,NIT Delhi Summer Internship Programme 2025,Students pursuing higher studies,India,Closed,Access to IoT lab and facilities,"{'Original website': 'https://nitdelhi.ac.in/', 'Others': 'https://sites.google.com/nitdelhi.ac.in/vcrlab/', 'Apply online link': 'https://nitdelhi.ac.in/wp-content/uploads/2025/03/Internship@NITD.pdf'}","NIT Delhi Summer Internship Programme 2025 is an opportunity offered by the Visual Computing & Robotics Lab at the National Institute of Technology Delhi for students pursuing higher studies. The programme aims to advance society by expanding the limits of Visual Surveillance, Computer Vision, Machine Learning, Healthcare and Robotics research. Selected candidates will receive a tuition fee discount.Source:National Institute of Technology Delhi",vcr@nitdelhi.ac.in,Null,"VCR Labs NIT Delhi
Zone P1, National Institute of Technology
Plot No. FA7, GT Karnal Rd, Garthi Khurad
Bakoli, Delhi, 110036
Email ID:
vcr@nitdelhi.ac.in",https://nitdelhi.ac.in/,other
360,IISER Kolkata Summer Research Program 2025,"Students pursuing B.Sc., M.Sc., B.S., M.S., B.Tech, and B.E.",India,Closed,A completion certificate,"{'Original website': 'https://www.iiserkol.ac.in/web/en/#gsc.tab=0', 'Apply online link': 'https://www.iiserkol.ac.in/~summer.research/'}","The IISER Kolkata Summer Research Program 2025 is an opportunity provided by the Indian Institute of Science Education and Research, Kolkata (IISER-K) for students pursuing B.Sc., M.Sc., B.S., M.S., B.Tech., and B.E. courses. This is a two-month internship that provides an opportunity for the students to work with experienced faculty and research groups at IISER Kolkata. The selected candidates will receive a certificate upon completion of the internship.Source:Indian Institute of Science Education and Research, Kolkata",summer.research@iiserkol.ac.in,Null,"Indian Institute of Science Education And Research Kolkata
Mohanpur, Nadia - 741 246
West Bengal, India
Email ID:
summer.research@iiserkol.ac.in",https://www.iiserkol.ac.in/web/en/#gsc.tab=0,non_monetary
361,Summer Research Internship in Petroleum and Energy (RIPE) 2025,B.Tech/ M.Sc. students,India,Closed,A completion certificate and accommodation benefits,"{'Apply online link': 'https://www.rgipt.ac.in/en/page/RIPE-25', 'Original website': 'https://www.rgipt.ac.in/'}","Summer Research Internship in Petroleum and Energy (RIPE) 2025 is an opportunity provided by the Rajiv Gandhi Institute of Petroleum Technology, Jais (RGIPT), for B.Tech/ M.Sc. students. Selected candidates will receive a completion certificate and other benefits.Source:Rajiv Gandhi Institute of Petroleum Technology",ripe@rgipt.ac.in,9151652404,"Rajiv Gandhi Institute of Petroleum Technology
Email ID:
ripe@rgipt.ac.in
| Phone Number:
(+91) 9151652404/ 0535 270 4565/ 4753/4568",https://www.rgipt.ac.in/,mixed
362,NISER-SCS Summer Internship Program 2025,B.Sc./M.Sc./Integrated M.Sc. degree applicants,India,Closed,"A monthly stipend of up to ₹5,000 and other benefits","{'Original website': 'https://www.niser.ac.in/', 'Latest scholarship link': 'https://www.niser.ac.in/storage/notices/2025/academic/SCS-SummerInternshipProgramme2025.pdf', 'Apply online link': 'https://www.niser.ac.in/people/fac/scs'}","The NISER-SCS Summer Internship Program 2025 is an opportunity provided by the School of Chemical Sciences (SCS), NISER, to students pursuing a B.Sc./M.Sc. /Integrated M.Sc. degree with chemistry as a major subject. This 2-month internship provides an opportunity for the students to work and learn under the guidance of faculty members of the School of Chemical Sciences. The selected candidates will receive a monthly stipend of up to ₹5,000 and other benefits.Source:School of Chemical Sciences (SCS), NISER",scsofficeniser@ac.in,674-2494068,"National Institute of Science Education and Research
At/PO: Jatni,
Dist: Khurda,
Odisha - 752050, India
Email ID:
scsofficeniser@ac.in
l Phone Number:
(+91) 674-2494068/4352",https://www.niser.ac.in/,mixed
363,AAI Sports Contract Scheme 2025-26,Sportsperson between 14 to 24 years age group,India,Closed,"Up to ₹35,000 per month and other benefits","{'Apply online link': 'https://www.aai.aero/sites/default/files/scb/Advertisement%2025-26%20Contract%20_250324_181518_0.pdf', 'Original website': 'https://www.aai.aero/en', 'Latest scholarship link': 'https://www.aai.aero/en/important-links/aai-sports-control-board'}","AAI Sports Contract Scheme 2025-26 is an initiative by the Airport Authority of India (AAI) with an aim to provide sportsperson a position at AAI. This scheme enhances the standards of sports at AAI and also encourages young talents. The selected candidates will receive up to ₹35,000 per month and other benefits.Source:Airport Authority of India",sports@aai.aero,+11 24632950,"Airports Authority of India,
Rajiv Gandhi Bhawan, 'A' Block, Room No. C-109,
Safdarjung Airport,
New Delhi-110 003.
Email ID:
sports@aai.aero |
Phone Number:
91+11 24632950",https://www.aai.aero/en,mixed
364,SVNIT Summer Internship Programme (SSIP) 2025,Undergraduate and postgraduate applicants,India,Closed,"A monthly fellowship of ₹5,000 and other benefits","{'Original website': 'https://www.svnit.ac.in/', 'Latest scholarship link': 'https://www.svnit.ac.in/Data/Notice/2025/March/SVNIT%20Summer%20Internship%202025.pdf', 'Apply online link': 'https://forms.gle/8Epz5AZ47Lkfy49x9', 'Others': 'https://www.svnit.ac.in/Data/Notice/2025/March/INTERNSHIP_SVNIT_FLYER.png'}","SVNIT Summer Internship Programme (SSIP) 2025 is an opportunity provided by the Sardar Vallabhai National Institute of Technology (SVNIT), Surat, to students pursuing post-matric studies. It aims to enhance awareness and interest in quality academic research among young Engineering and Science students. Selected candidates will receive a monthly fellowship of ₹5,000 and other benefits.Source:Sardar Vallabhai National Institute of Technology, Surat",Null,Null,"Sardar Vallabhbhai National Institute of Technology
Ichchhanath, Surat-395007, Gujarat, India
Phone Number: (+65) 6516 1010/2870",https://www.svnit.ac.in/,mixed
365,NIT Tiruchirappalli Summer Internship 2025,Students pursuing undergraduate studies,Null,Closed,A certificate of appreciation,"{'Latest scholarship link': 'https://www.nitt.edu/home/rc/internship/Summer-Internship-2025.pdf', 'Original website': 'https://www.nitt.edu/', 'Apply online link': 'https://www.nitt.edu/home/rc/internship/Summer-Internship-2025.pdf'}",The NIT Tiruchirappalli Summer Internship 2025 is an opportunity provided by the National Institute of Technology Tiruchirappalli (NITT) to students pursuing their undergraduate studies. This is a two-month internship that provides an opportunity for the students to work with experienced faculty at NIT Tiruchirappalli. The selected candidates will receive a certificate of appreciation upon completion of the internship.Source:National Institute of Technology Tiruchirappalli (NITT),Null,Null,"National Institute of Technology
Tiruchirappalli - 620015
Tamil Nadu",https://www.nitt.edu/,non_monetary
